     350.1-30.97-41.91999.00 999.0 21.12     349.4-31.08-42.41999.00 999.0 21.20
     348.6-31.18-42.98999.00 999.0 21.28     348.3-31.30-43.34999.00 999.0 21.37
     347.3-31.43-43.67999.00 999.0 21.47     346.3-31.50-43.83999.00 999.0 21.55
     345.6-31.66-44.01999.00 999.0 21.63     345.0-31.78-44.08999.00 999.0 21.72
     343.7-31.97-44.09999.00 999.0 21.82     342.8-32.12-43.66999.00 999.0 21.90
     341.6-32.19-42.97999.00 999.0 21.98     340.8-32.30-42.77999.00 999.0 22.07
     339.9-32.44-42.63999.00 999.0 22.15     339.3-32.87-42.78999.00 999.0 22.25
     338.2-32.63-42.39999.00 999.0 22.33     337.3-32.74-42.34999.00 999.0 22.42
     336.4-32.89-42.40999.00 999.0 22.50     335.6-32.99-42.44999.00 999.0 22.60
     334.6-33.20-42.51999.00 999.0 22.68     333.8-33.44-42.59999.00 999.0 22.77
     333.1-33.49-42.56999.00 999.0 22.85     332.5-33.67-42.77999.00 999.0 22.95
     331.7-33.78-42.80999.00 999.0 23.03     329.7-33.98-42.84999.00 999.0 23.12
     329.6-34.10-42.88999.00 999.0 23.20     329.1-34.25-42.98999.00 999.0 23.30
     328.1-34.45-43.16999.00 999.0 23.38     327.4-34.56-43.26999.00 999.0 23.47
     326.3-34.63-43.30999.00 999.0 23.55     326.2-34.81-43.49999.00 999.0 23.63
     325.1-34.96-43.60999.00 999.0 23.73     323.9-35.24-43.77999.00 999.0 23.82
     322.8-35.31-43.75999.00 999.0 23.90     321.4-35.51-43.89999.00 999.0 23.98
     320.6-35.74-43.99999.00 999.0 24.08     320.0-35.96-44.17999.00 999.0 24.17
     319.2-36.22-44.22999.00 999.0 24.25     319.1-36.37-44.15999.00 999.0 24.33
     316.7-36.56-44.14999.00 999.0 24.43     315.6-36.89-44.44999.00 999.0 24.52
     314.4-37.15-44.70999.00 999.0 24.60     312.9-37.47-45.12999.00 999.0 24.68
     311.8-37.65-45.29999.00 999.0 24.78     309.7-38.03-45.58999.00 999.0 24.87
     309.6-38.31-45.78999.00 999.0 24.95     306.3-38.70-46.00999.00 999.0 25.05
