  ILM8601240523.TEN
    444.00   0    -26.34   0     21.00   0     20.23   1     -3.19   1     6503.   34.2085  -77.7915    -42.24
    441.40   0    -26.64   0     21.00   0     25.15   0     -7.98   1     6545.   34.2080  -77.7890    -42.50
    438.99   0    -26.87   0     21.21   0     25.16   0     -7.33   0     6585.   34.2073  -77.7863    -42.60
    436.61   0    -27.11   0     21.23   0     26.07   0     -8.86   0     6624.   34.2065  -77.7835    -42.80
    434.24   0    -27.43   0     21.00   0     26.73   0     -9.71   0     6663.   34.2057  -77.7806    -43.18
    431.80   0    -27.78   0     21.00   0     25.21   0     -8.60   0     6703.   34.2049  -77.7778    -43.48
    429.26   0    -28.17   0     21.00   0     22.75   0     -6.31   0     6746.   34.2042  -77.7752    -43.82
    426.91   0    -28.53   0     20.82   0     22.87   0     -6.30   0     6785.   34.2036  -77.7727    -44.21
    424.50   0    -28.83   0     19.70   1     23.82   0     -6.25   0     6826.   34.2031  -77.7702    -44.98
    422.09   0    -29.07   0     18.05   1     22.90   0     -4.70   0     6866.   34.2026  -77.7676    -45.99
    419.77   0    -29.18   0     17.06   1     22.33   0     -4.25   0     6906.   34.2022  -77.7652    -46.60
    417.45   0    -29.37   0     18.19   1     24.03   0     -5.43   0     6945.   34.2017  -77.7627    -46.17
    414.93   0    -29.69   0     19.84   0     25.12   0     -6.76   0     6988.   34.2012  -77.7600    -45.66
    412.44   0    -30.02   0     19.02   1     25.02   0     -6.97   0     7031.   34.2006  -77.7573    -46.33
    410.18   0    -30.31   0     16.44   0     24.43   0     -6.28   0     7070.   34.2000  -77.7546    -47.90
    407.86   0    -30.65   0     14.26   0     24.15   0     -6.66   0     7111.   34.1994  -77.7519    -49.45
    405.50   0    -31.01   0     13.28   0     24.40   0     -7.51   0     7152.   34.1988  -77.7493    -50.37
    403.21   0    -31.38   0     13.00   0     24.24   0     -6.68   0     7192.   34.1981  -77.7467    -50.87
    400.87   0    -31.78   0     13.00   0     23.71   0     -6.07   0     7233.   34.1976  -77.7441    -51.19
    398.46   0    -32.16   0     13.00   0     23.25   0     -5.36   0     7276.   34.1970  -77.7415    -51.51
    396.12   0    -32.52   0     13.00   0     23.24   0     -5.24   0     7317.   34.1966  -77.7390    -51.81
    393.58   0    -32.91   0     13.00   0     24.99   0     -7.69   0     7363.   34.1960  -77.7364    -52.14
    391.09   0    -33.29   0     13.31   0     25.57   0     -8.40   0     7407.   34.1953  -77.7336    -52.25
    388.74   0    -33.66   0     13.78   0     23.96   1     -7.42   0     7449.   34.1945  -77.7309    -52.27
    386.58   0    -34.03   0     14.00   0     23.12   0     -7.10   0     7488.   34.1939  -77.7284    -52.44
    384.14   0    -34.41   0     14.68   0     23.98   0     -7.85   0     7533.   34.1932  -77.7258    -52.35
    381.50   0    -34.85   0     15.21   0     23.66   0     -7.62   0     7581.   34.1925  -77.7232    -52.41
    379.02   0    -35.28   0     15.95   0     23.99   0     -7.11   0     7626.   34.1919  -77.7206    -52.37
    376.56   0    -35.70   0     17.25   0     23.47   0     -6.05   0     7672.   34.1913  -77.7180    -52.06
    374.16   0    -36.10   0     18.38   1     23.19   0     -5.84   0     7716.   34.1907  -77.7155    -51.85
    371.84   0    -36.49   0     17.80   0     25.12   0     -8.38   0     7759.   34.1901  -77.7129    -52.47
    369.54   0    -36.77   0     15.82   1     25.10   0     -8.38   0     7802.   34.1893  -77.7102    -53.71
    367.19   0    -37.05   0     14.47   0     24.55   0     -7.67   0     7846.   34.1886  -77.7075    -54.70
    364.79   0    -37.39   0     14.24   0     24.91   0     -7.85   0     7891.   34.1879  -77.7048    -55.12
    362.49   0    -37.76   0     14.71   0     25.39   0     -8.53   0     7935.   34.1872  -77.7020    -55.15
    360.29   0    -38.07   0     15.00   0     24.07   0     -7.34   0     7977.   34.1865  -77.6994    -55.26
    357.94   0    -38.33   0     15.49   0     25.60   7     -9.72   7     8022.   34.1904  -77.6975    -55.22
    355.71   0    -38.72   0     16.67   0     24.53   7     -8.68   7     8065.   34.1896  -77.6948    -54.93
    353.60   0    -39.13   0     17.55   0     24.78   7     -9.20   7     8106.   34.1888  -77.6921    -54.85
    351.34   0    -39.54   0     18.28   0     25.04   7     -9.73   7     8150.   34.1879  -77.6894    -54.86
    349.01   0    -39.96   0     19.09   0     25.32   7     -9.82   7     8195.   34.1870  -77.6867    -54.87
    346.79   0    -40.37   0     20.74   0     27.75   1    -12.27   1     8239.   34.1821  -77.6853    -54.52
    344.60   0    -40.79   0     22.74   0     26.26   0    -10.25   0     8282.   34.1811  -77.6823    -54.12
    342.43   0    -41.21   0     23.92   0     26.20   0     -9.94   0     8325.   34.1802  -77.6795    -54.06
    340.32   0    -41.61   0     24.81   0     24.70   0     -8.13   0     8367.   34.1793  -77.6767    -54.10
    338.14   0    -42.04   0     25.66   0     25.65   0    -10.08   0     8410.   34.1785  -77.6740    -54.20
    335.95   0    -42.44   0     26.44   0     26.40   0    -11.06   0     8454.   34.1776  -77.6712    -54.31
    333.82   0    -42.86   0     27.23   0     25.68   0    -10.88   0     8497.   34.1766  -77.6683    -54.43
