Start Up Date 12 DEC 07 23:03 UTC       

System test passed  -No errors found    


Sounding program REV 8.36 using GPS    

Station  : 72703 KSAA
Location : 41.46 N 106.80 W   2048 m

RS-number:  C0430752


Started at:      12 DEC 07 23:25 UTC    
   Time    Lat    Lon AscRa Hgt/MS Hgt/Gn Pressu   Temp  RH   Dewp  Dir Spee   LR SatV MixR
 min  s    deg    deg   m/s  100ft  100ft    hPa   degC   %   degC  deg  kts       hPa g/kg

   0  0   41.5 -106.8   0.0   67.2    0.0    791   -6.0  40  -17.4  100    3  0.0  3.9  1.2
   0  2   41.5 -106.8   3.0   67.4    0.2    791   -5.7  47  -15.2  123    3  5.0  4.0  1.5
   0  4   41.5 -106.8   3.2   67.6    0.4    790   -5.2  56  -12.6  134    3  6.2  4.2  1.8
   0  6   41.5 -106.8   4.2   68.0    0.8    789   -4.7  43  -15.4  141    4  5.2  4.3  1.5
   0  8   41.5 -106.8   4.5   68.4    1.2    787   -4.2  40  -15.8  144    4  5.0  4.5  1.4
   0 10   41.5 -106.8   4.8   68.8    1.6    786   -4.2  38  -16.4  144    5  3.7  4.5  1.3
   0 12   41.5 -106.8   4.8   69.1    1.9    785   -4.1  37  -16.7  144    5  3.3  4.5  1.3
   0 14   41.5 -106.8   4.8   69.4    2.2    784   -4.0  35  -17.2  146    5  3.0  4.6  1.3
   0 16   41.5 -106.8   4.7   69.7    2.5    784   -3.8  34  -17.4  149    6  2.9  4.6  1.2
   0 18   41.5 -106.8   4.6   69.9    2.7    783   -3.8  33  -17.7  152    6  2.7  4.6  1.2
   0 20   41.5 -106.8   4.7   70.3    3.1    782   -3.9  33  -17.8  157    6  2.2  4.6  1.2
   0 22   41.5 -106.8   4.7   70.6    3.4    781   -4.0  33  -17.9  162    6  1.9  4.6  1.2
   0 24   41.5 -106.8   4.8   71.0    3.8    780   -4.0  33  -17.9  167    6  1.2  4.6  1.2
   0 26   41.5 -106.8   4.7   71.2    4.0    779   -4.0  34  -17.6  174    7  1.1  4.6  1.2
   0 28   41.5 -106.8   4.7   71.6    4.4    778   -4.0  33  -17.9  180    7  0.6  4.6  1.2
   0 30   41.5 -106.8   4.7   71.9    4.7    777   -4.1  33  -18.0  185    8  0.1  4.5  1.2
   0 32   41.5 -106.8   4.8   72.1    4.9    776   -4.2  33  -18.1  190    8  0.0  4.5  1.2
   0 34   41.5 -106.8   4.9   72.4    5.2    775   -4.3  33  -18.2  195    9 -0.2  4.4  1.2
   0 36   41.5 -106.8   4.7   72.6    5.4    775   -4.4  33  -18.3  198   10 -0.3  4.4  1.2
   0 38   41.5 -106.8   4.6   72.9    5.7    774   -4.5  33  -18.4  201   10 -0.5  4.4  1.1
   0 40   41.5 -106.8   4.5   73.2    6.0    773   -4.5  34  -18.0  203   11 -0.7  4.4  1.2
   0 42   41.5 -106.8   4.4   73.4    6.2    772   -4.6  34  -18.1  204   12 -0.7  4.3  1.2
   0 44   41.5 -106.8   4.4   73.8    6.6    771   -4.7  34  -18.2  205   12 -0.8  4.3  1.2
   0 46   41.5 -106.8   4.6   74.1    7.0    770   -4.8  34  -18.3  205   13 -0.7  4.3  1.2
   0 48   41.5 -106.8   4.6   74.4    7.3    769   -4.9  34  -18.4  206   13 -0.8  4.3  1.2
   0 50   41.5 -106.8   4.6   74.8    7.6    768   -4.9  34  -18.4  206   13 -0.8  4.3  1.2
   0 52   41.5 -106.8   4.5   75.0    7.8    767   -4.9  34  -18.4  206   14 -0.9  4.3  1.2
   0 54   41.5 -106.8   4.5   75.4    8.2    766   -5.1  35  -18.2  206   14 -0.9  4.2  1.2
   0 56   41.5 -106.8   4.5   75.7    8.5    765   -5.1  35  -18.2  206   14 -0.8  4.2  1.2
   0 58   41.5 -106.8   4.5   76.0    8.8    765   -5.3  35  -18.4  206   14 -0.9  4.1  1.2
   1  0   41.5 -106.8   4.6   76.3    9.2    764   -5.4  35  -18.5  206   15 -0.8  4.1  1.2
   1  2   41.5 -106.8   4.6   76.6    9.4    763   -5.4  35  -18.5  206   15 -0.9  4.1  1.2
   1  4   41.5 -106.8   4.5   76.9    9.7    762   -5.5  35  -18.6  206   15 -0.8  4.1  1.1
   1  6   41.5 -106.8   4.6   77.2   10.0    761   -5.5  36  -18.2  206   16 -0.8  4.1  1.2
   1  8   41.5 -106.8   4.6   77.4   10.2    760   -5.6  36  -18.3  206   16 -0.8  4.0  1.2
   1 10   41.5 -106.8   4.6   77.7   10.5    759   -5.7  36  -18.4  206   17 -0.8  4.0  1.2
   1 12   41.5 -106.8   4.6   78.0   10.8    759   -5.9  36  -18.6  207   17 -0.9  3.9  1.2
   1 14   41.5 -106.8   4.7   78.3   11.2    758   -6.0  37  -18.4  208   17 -1.1  3.9  1.2
   1 16   41.5 -106.8   4.6   78.6   11.5    757   -6.1  37  -18.5  209   17 -1.1  3.9  1.2
   1 18   41.5 -106.8   4.6   79.0   11.8    756   -6.2  37  -18.5  211   18 -1.1  3.8  1.2
   1 20   41.5 -106.8   4.6   79.3   12.1    755   -6.3  37  -18.6  213   18 -1.0  3.8  1.2
   1 22   41.5 -106.8   4.7   79.7   12.5    754   -6.4  38  -18.4  215   18 -1.0  3.8  1.2
   1 24   41.5 -106.8   4.8   80.1   12.9    752   -6.5  38  -18.5  218   19 -1.0  3.8  1.2
   1 26   41.5 -106.8   4.8   80.4   13.2    752   -6.6  38  -18.6  221   19 -1.0  3.7  1.2
   1 28   41.5 -106.8   4.8   80.8   13.6    750   -6.7  38  -18.7  224   20 -1.1  3.7  1.2
   1 30   41.5 -106.8   5.0   81.2   14.0    749   -6.9  39  -18.6  227   20 -1.0  3.6  1.2
   1 32   41.5 -106.8   5.2   81.7   14.5    748   -7.1  39  -18.7  229   21 -1.1  3.6  1.2
   1 34   41.5 -106.8   5.3   82.2   15.0    746   -7.2  40  -18.5  232   22 -1.0  3.6  1.2
   1 36   41.5 -106.8   5.6   82.6   15.5    745   -7.3  40  -18.6  234   22 -1.0  3.5  1.2
   1 38   41.5 -106.8   5.7   83.0   15.8    744   -7.4  40  -18.7  235   23 -1.0  3.5  1.2
   1 40   41.5 -106.8   5.8   83.4   16.2    743   -7.4  40  -18.7  237   24 -0.9  3.5  1.2
   1 42   41.5 -106.8   5.9   83.7   16.5    742   -7.4  39  -19.0  238   24 -0.8  3.5  1.1
   1 44   41.5 -106.8   5.8   84.0   16.8    741   -7.4  39  -19.0  238   25 -0.7  3.5  1.1
   1 46   41.5 -106.8   5.9   84.4   17.3    740   -7.6  39  -19.2  239   26 -0.8  3.5  1.1
   1 48   41.5 -106.8   6.0   84.8   17.7    739   -7.8  40  -19.1  239   26 -0.8  3.4  1.1
   1 50   41.5 -106.8   6.0   85.2   18.0    738   -7.9  41  -18.9  240   26 -0.8  3.4  1.2
   1 52   41.5 -106.8   6.0   85.6   18.4    736   -7.9  41  -18.9  240   27 -0.7  3.4  1.2
   1 54   41.5 -106.8   5.9   85.9   18.7    736   -7.8  39  -19.4  241   27 -0.5  3.4  1.1
   1 56   41.5 -106.8   5.9   86.2   19.0    735   -7.9  38  -19.8  241   27 -0.6  3.4  1.1
   1 58   41.5 -106.8   5.8   86.5   19.3    734   -7.9  38  -19.8  242   28 -0.5  3.4  1.1
   2  0   41.5 -106.8   5.6   86.7   19.5    733   -8.0  38  -19.9  242   28 -0.6  3.3  1.1
   2  2   41.5 -106.8   5.2   86.9   19.7    733   -8.1  38  -19.9  243   28 -0.7  3.3  1.1
   2  4   41.5 -106.8   5.1   87.1   19.9    732   -8.1  38  -19.9  244   28 -0.7  3.3  1.1
   2  6   41.5 -106.8   4.8   87.4   20.2    731   -8.0  37  -20.2  244   28 -0.6  3.3  1.0
   2  8   41.5 -106.8   4.7   87.6   20.4    731   -8.1  37  -20.3  245   29 -0.6  3.3  1.0
   2 10   41.5 -106.8   4.5   87.8   20.6    730   -7.9  36  -20.4  246   29 -0.3  3.4  1.0
   2 12   41.5 -106.8   4.4   88.1   20.9    729   -7.8  36  -20.3  246   29 -0.2  3.4  1.0
   2 14   41.5 -106.8   4.2   88.2   21.0    729   -7.8  36  -20.3  247   29  0.0  3.4  1.0
   2 16   41.5 -106.8   4.1   88.5   21.3    728   -7.8  36  -20.3  248   29  0.0  3.4  1.0
   2 18   41.5 -106.8   3.9   88.7   21.5    728   -7.9  36  -20.4  249   29  0.0  3.4  1.0
   2 20   41.5 -106.8   3.8   88.9   21.8    727   -7.9  35  -20.7  249   29  0.0  3.4  1.0
   2 22   41.5 -106.8   3.6   89.1   21.9    726   -7.8  35  -20.6  250   29  0.1  3.4  1.0
   2 24   41.5 -106.8   3.5   89.4   22.2    726   -7.8  36  -20.3  251   29  0.0  3.4  1.0
   2 26   41.5 -106.8   3.5   89.6   22.4    725   -7.7  36  -20.2  251   29  0.2  3.4  1.1
   2 28   41.5 -106.8   3.5   89.9   22.7    724   -7.6  36  -20.1  252   29  0.3  3.5  1.1
   2 30   41.5 -106.8   3.5   90.1   22.9    723   -7.5  37  -19.7  253   28  0.5  3.5  1.1
   2 32   41.5 -106.8   3.6   90.4   23.2    723   -7.5  37  -19.7  253   28  0.6  3.5  1.1
   2 34   41.5 -106.8   3.5   90.6   23.4    722   -7.6  37  -19.8  254   27  0.5  3.5  1.1
   2 36   41.5 -106.8   3.5   90.8   23.6    722   -7.6  37  -19.8  255   27  0.4  3.5  1.1
   2 38   41.5 -106.8   3.5   91.1   23.9    721   -7.6  37  -19.8  256   26  0.5  3.5  1.1
   2 40   41.5 -106.8   3.5   91.2   24.0    720   -7.7  37  -19.9  257   26  0.2  3.4  1.1
   2 42   41.5 -106.8   3.5   91.6   24.4    719   -7.8  37  -20.0  259   25  0.0  3.4  1.1
   2 44   41.5 -106.8   3.7   91.8   24.6    719   -7.9  38  -19.8  260   24 -0.1  3.4  1.1
   2 46   41.5 -106.8   3.7   92.1   24.9    718   -8.0  38  -19.9  262   24 -0.1  3.3  1.1
   2 48   41.5 -106.8   3.8   92.4   25.2    717   -8.0  38  -19.9  264   23 -0.2  3.3  1.1
   2 50   41.5 -106.8   3.9   92.7   25.6    716   -7.2  40  -18.5  266   23  0.6  3.6  1.2
   2 52   41.5 -106.8   4.0   93.0   25.9    715   -6.4  42  -17.2  269   22  1.3  3.8  1.4
   2 54   41.5 -106.8   4.1   93.4   26.2    714   -6.5  43  -17.0  271   22  1.0  3.8  1.4
   2 56   41.5 -106.8   4.1   93.7   26.5    713   -6.6  42  -17.4  274   22  0.9  3.7  1.4
   2 58   41.5 -106.8   4.2   94.0   26.8    713   -6.7  42  -17.5  277   22  0.9  3.7  1.4
   3  0   41.5 -106.8   4.2   94.3   27.1    712   -6.7  42  -17.5  280   21  0.9  3.7  1.4
   3  2   41.5 -106.8   4.2   94.6   27.4    711   -6.8  42  -17.6  283   21  0.9  3.7  1.3
   3  4   41.5 -106.8   4.3   94.9   27.7    710   -7.0  42  -17.8  285   21  0.8  3.6  1.3
   3  6   41.5 -106.8   4.4   95.2   28.0    709   -7.1  42  -17.9  287   22  0.8  3.6  1.3
   3  8   41.5 -106.8   4.4   95.4   28.2    709   -7.1  42  -17.9  289   22  0.9  3.6  1.3
   3 10   41.5 -106.8   4.6   95.7   28.5    708   -7.2  42  -18.0  291   22  0.8  3.6  1.3
   3 12   41.5 -106.8   4.6   96.1   28.9    707   -7.3  42  -18.0  292   22 -0.1  3.5  1.3
   3 14   41.5 -106.8   4.6   96.4   29.2    706   -7.4  43  -17.9  293   22 -1.0  3.5  1.3
   3 16   41.5 -106.8   4.6   96.7   29.5    705   -7.6  43  -18.0  294   22 -1.1  3.5  1.3
   3 18   41.5 -106.8   4.6   97.0   29.8    704   -7.7  43  -18.1  295   23 -1.1  3.4  1.3
   3 20   41.5 -106.8   4.6   97.3   30.1    703   -7.8  43  -18.2  295   23 -1.1  3.4  1.3
   3 22   41.5 -106.8   4.6   97.6   30.4    703   -7.9  43  -18.3  295   23 -1.2  3.4  1.3
   3 24   41.5 -106.8   4.6   97.9   30.7    702   -8.0  43  -18.4  295   23 -1.2  3.3  1.3
   3 26   41.5 -106.8   4.6   98.2   31.0    701   -8.1  44  -18.2  295   23 -1.1  3.3  1.3
   3 28   41.5 -106.8   4.6   98.6   31.4    700   -8.2  44  -18.3  294   23 -1.1  3.3  1.3
   3 30   41.5 -106.8   4.7   98.9   31.7    699   -8.2  44  -18.3  294   23 -1.1  3.3  1.3
   3 32   41.5 -106.8   4.7   99.2   32.0    698   -8.2  45  -18.1  293   23 -1.0  3.3  1.3
   3 34   41.5 -106.8   4.7   99.5   32.3    697   -8.4  45  -18.2  292   23 -1.1  3.2  1.3
   3 36   41.5 -106.8   4.7   99.8   32.6    697   -8.5  45  -18.3  291   23 -1.0  3.2  1.3
   3 38   41.5 -106.8   4.7  100.0   32.8    696   -8.5  46  -18.1  290   23 -0.9  3.2  1.3
   3 40   41.5 -106.8   4.7  100.4   33.2    695   -8.6  46  -18.2  290   24 -0.9  3.2  1.3
   3 42   41.5 -106.8   4.6  100.6   33.4    694   -8.6  47  -17.9  289   24 -0.8  3.2  1.3
   3 44   41.5 -106.8   4.6  100.9   33.7    694   -8.7  47  -18.0  289   24 -0.8  3.2  1.3
   3 46   41.5 -106.8   4.6  101.2   34.0    693   -8.8  47  -18.1  289   24 -0.8  3.1  1.3
   3 48   41.5 -106.8   4.6  101.5   34.4    692   -8.9  47  -18.2  289   25 -0.8  3.1  1.3
   3 50   41.5 -106.8   4.6  101.8   34.6    691   -9.0  47  -18.3  289   25 -0.8  3.1  1.3
   3 52   41.5 -106.8   4.7  102.3   35.1    690   -9.1  48  -18.1  290   26 -0.9  3.1  1.3
   3 54   41.5 -106.8   4.8  102.7   35.5    689   -9.2  48  -18.2  290   26 -0.9  3.0  1.3
   3 56   41.5 -106.8   5.0  103.1   35.9    688   -9.3  49  -18.1  291   27 -0.8  3.0  1.3
   3 58   41.5 -106.8   5.0  103.5   36.3    686   -9.4  50  -17.9  291   27 -0.8  3.0  1.4
   4  0   41.5 -106.8   5.2  103.9   36.7    685   -9.5  50  -18.0  292   28 -0.9  3.0  1.4
   4  2   41.5 -106.8   5.3  104.4   37.2    684   -9.7  50  -18.2  292   28 -1.0  2.9  1.3
   4  4   41.5 -106.8   5.4  104.8   37.6    683   -9.8  50  -18.3  292   29 -0.9  2.9  1.3
   4  6   41.5 -106.8   5.4  105.1   37.9    682   -9.9  51  -18.1  293   29 -0.9  2.9  1.4
   4  8   41.5 -106.8   5.6  105.5   38.4    681  -10.0  52  -18.0  293   29 -0.9  2.9  1.4
   4 10   41.5 -106.8   5.7  106.0   38.8    680  -10.1  52  -18.1  293   30 -0.9  2.8  1.4
   4 12   41.5 -106.8   5.9  106.4   39.2    679  -10.2  51  -18.4  293   30 -0.9  2.8  1.3
   4 14   41.5 -106.8   6.0  106.8   39.6    678  -10.4  52  -18.4  294   30 -1.0  2.8  1.3
   4 16   41.5 -106.8   6.2  107.3   40.1    676  -10.5  52  -18.5  294   30 -1.0  2.8  1.3
   4 18   41.5 -106.8   6.3  107.7   40.5    675  -10.7  53  -18.4  294   31 -1.0  2.7  1.3
   4 20   41.5 -106.8   6.4  108.1   40.9    674  -10.8  53  -18.5  295   31 -1.0  2.7  1.3
   4 22   41.5 -106.8   6.4  108.6   41.4    673  -10.9  54  -18.4  296   31 -1.0  2.7  1.3
   4 24   41.5 -106.8   6.4  109.0   41.8    672  -11.0  54  -18.5  296   31 -1.0  2.6  1.3
   4 26   41.5 -106.8   6.4  109.4   42.2    671  -11.2  55  -18.5  297   32 -1.1  2.6  1.3
   4 28   41.5 -106.8   6.3  109.7   42.6    670  -11.3  55  -18.6  298   32 -1.1  2.6  1.3
   4 30   41.5 -106.8   6.4  110.2   43.0    668  -11.4  55  -18.7  299   33 -1.0  2.6  1.3
